Imagen;Descripcion;Autor;Coleccion
Rosbil001;;;
;;;
;;;
;;;
;;;
;"Rosulabryum billarderi (Schwägr.) J.R. Spence. a. Hábito; b. Esporofitos; c. Zona basal de la hoja; d. Zona apical de la hoja; e. Células mediales de la lámina; f. Ápice y borde de la hoja";Ussher 2003;
